run_id,algorithm,started_at,practice_category,simulator,metric_name,metric_value,canonical_subject
b5407aa8-ef39-4b68-a2c1-5a4c43aa918d,random,2026-08-24 08:34:07.894858+00:00,Data Science & AI,bkt_generative,accuracy,0.4331362926611644,Artificial Intelligence
b5407aa8-ef39-4b68-a2c1-5a4c43aa918d,random,2026-08-24 08:34:07.894858+00:00,Data Science & AI,bkt_generative,mean_true_mastery,0.32746819140869177,Artificial Intelligence
b5407aa8-ef39-4b68-a2c1-5a4c43aa918d,random,2026-08-24 08:34:07.894858+00:00,Data Science & AI,bkt_generative,concepts_touched,106.0,Artificial Intelligence
9376a30a-1c9a-4b69-aa11-9f76e21a7c9b,rule_weakest_topic,2026-08-24 08:32:22.451036+00:00,Aptitude,irt_generative,n_asked,20000.0,General Aptitude
9376a30a-1c9a-4b69-aa11-9f76e21a7c9b,rule_weakest_topic,2026-08-24 08:32:22.451036+00:00,Aptitude,irt_generative,accuracy,0.60145,General Aptitude
9376a30a-1c9a-4b69-aa11-9f76e21a7c9b,rule_weakest_topic,2026-08-24 08:32:22.451036+00:00,Aptitude,irt_generative,mean_true_mastery,0.5208904998423781,General Aptitude
9376a30a-1c9a-4b69-aa11-9f76e21a7c9b,rule_weakest_topic,2026-08-24 08:32:22.451036+00:00,Aptitude,irt_generative,concepts_touched,397.0,General Aptitude
c08e68a7-1b8b-4db6-841a-ae1e9d4d48f3,bkt_ema_epsilon_greedy,2026-08-24 08:30:36.025613+00:00,Core CS (Systems & Theory),irt_generative,concepts_touched,1.0,Software Engineering
c08e68a7-1b8b-4db6-841a-ae1e9d4d48f3,bkt_ema_epsilon_greedy,2026-08-24 08:30:36.025613+00:00,Core CS (Systems & Theory),irt_generative,mean_true_mastery,0.5096468023878864,Software Engineering
c08e68a7-1b8b-4db6-841a-ae1e9d4d48f3,bkt_ema_epsilon_greedy,2026-08-24 08:30:36.025613+00:00,Core CS (Systems & Theory),irt_generative,accuracy,0.5,Software Engineering
c08e68a7-1b8b-4db6-841a-ae1e9d4d48f3,bkt_ema_epsilon_greedy,2026-08-24 08:30:36.025613+00:00,Core CS (Systems & Theory),irt_generative,n_asked,26.0,Software Engineering
e2b0a99f-d360-4091-8a74-901d4eb8f7af,bkt_ema_epsilon_greedy,2026-08-24 08:29:53.990707+00:00,Core CS (Systems & Theory),bkt_generative,concepts_touched,1.0,Web Technologies
