run_id,algorithm,started_at,practice_category,simulator,metric_name,metric_value
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,difficulty_match_rate,0.3582
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,subject_n_asked,12265.0
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,brier_score,0.32232943437293216
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,pr_auc,0.5929640609116295
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,subject_mean_true_mastery,0.5206002043764918
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,subject_concepts_touched,173.0
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,subject_accuracy,0.6129282482223659
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,roc_auc,0.5088455782937006
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,log_loss,0.6922072644978826
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,questions_to_mastery,2.9473684210526314
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,coverage,0.9965870307167235
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,diversity,0.0146
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,repeat_rate,0.0
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,difficulty_match_rate,0.4344
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,subject_n_asked,12199.0
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,subject_accuracy,0.40585293876547257
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,subject_mean_true_mastery,0.29791327807927726
6bed8ad6-02a3-4670-9790-804408c9b42f,bkt_ema_epsilon_greedy,2026-08-24 08:57:13.918561+00:00,Engineering Mathematics,bkt_generative,subject_concepts_touched,173.0
