resume_id,filename,category,model_a,model_b,rbo,jaccard_at_10,overlap_at_10
INFORMATION-TECHNOLOGY/15802627.pdf,15802627.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3168,0.1111,2
INFORMATION-TECHNOLOGY/15802627.pdf,15802627.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3168,0.1111,2
INFORMATION-TECHNOLOGY/15802627.pdf,15802627.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.6043,0.4286,6
INFORMATION-TECHNOLOGY/16186411.pdf,16186411.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3831,0.3333,5
INFORMATION-TECHNOLOGY/16186411.pdf,16186411.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.6219,0.4286,6
INFORMATION-TECHNOLOGY/16186411.pdf,16186411.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4223,0.4286,6
INFORMATION-TECHNOLOGY/16533554.pdf,16533554.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2367,0.1111,2
INFORMATION-TECHNOLOGY/16533554.pdf,16533554.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.312,0.25,4
INFORMATION-TECHNOLOGY/16533554.pdf,16533554.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5672,0.4286,6
INFORMATION-TECHNOLOGY/16899268.pdf,16899268.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2642,0.25,4
INFORMATION-TECHNOLOGY/16899268.pdf,16899268.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.5383,0.3333,5
INFORMATION-TECHNOLOGY/16899268.pdf,16899268.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.33,0.25,4
INFORMATION-TECHNOLOGY/17111768.pdf,17111768.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3468,0.3333,5
INFORMATION-TECHNOLOGY/17111768.pdf,17111768.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3468,0.3333,5
INFORMATION-TECHNOLOGY/17111768.pdf,17111768.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.8329,0.8182,9
INFORMATION-TECHNOLOGY/17641670.pdf,17641670.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4538,0.3333,5
INFORMATION-TECHNOLOGY/17641670.pdf,17641670.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.5179,0.25,4
INFORMATION-TECHNOLOGY/17641670.pdf,17641670.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5398,0.4286,6
INFORMATION-TECHNOLOGY/17681064.pdf,17681064.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2157,0.0526,1
INFORMATION-TECHNOLOGY/17681064.pdf,17681064.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0324,0.0526,1
INFORMATION-TECHNOLOGY/17681064.pdf,17681064.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.0905,0.1111,2
INFORMATION-TECHNOLOGY/17688766.pdf,17688766.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1479,0.1765,3
INFORMATION-TECHNOLOGY/17688766.pdf,17688766.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2459,0.25,4
INFORMATION-TECHNOLOGY/17688766.pdf,17688766.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3463,0.25,4
INFORMATION-TECHNOLOGY/17987433.pdf,17987433.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2169,0.1111,2
INFORMATION-TECHNOLOGY/17987433.pdf,17987433.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2151,0.1111,2
INFORMATION-TECHNOLOGY/17987433.pdf,17987433.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.695,0.8182,9
INFORMATION-TECHNOLOGY/18067556.pdf,18067556.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2786,0.1765,3
INFORMATION-TECHNOLOGY/18067556.pdf,18067556.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2129,0.25,4
INFORMATION-TECHNOLOGY/18067556.pdf,18067556.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3565,0.5385,7
INFORMATION-TECHNOLOGY/18159866.pdf,18159866.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2508,0.1765,3
INFORMATION-TECHNOLOGY/18159866.pdf,18159866.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1243,0.1111,2
INFORMATION-TECHNOLOGY/18159866.pdf,18159866.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3131,0.3333,5
INFORMATION-TECHNOLOGY/18176523.pdf,18176523.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.362,0.3333,5
INFORMATION-TECHNOLOGY/18176523.pdf,18176523.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1825,0.1111,2
INFORMATION-TECHNOLOGY/18176523.pdf,18176523.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4,0.25,4
INFORMATION-TECHNOLOGY/18187364.pdf,18187364.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4172,0.25,4
INFORMATION-TECHNOLOGY/18187364.pdf,18187364.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.473,0.3333,5
INFORMATION-TECHNOLOGY/18187364.pdf,18187364.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5884,0.3333,5
INFORMATION-TECHNOLOGY/18301617.pdf,18301617.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.186,0.1111,2
INFORMATION-TECHNOLOGY/18301617.pdf,18301617.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1459,0.1765,3
INFORMATION-TECHNOLOGY/18301617.pdf,18301617.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4033,0.25,4
INFORMATION-TECHNOLOGY/18752129.pdf,18752129.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.5092,0.25,4
INFORMATION-TECHNOLOGY/18752129.pdf,18752129.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.4919,0.1765,3
INFORMATION-TECHNOLOGY/18752129.pdf,18752129.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.7956,0.6667,8
INFORMATION-TECHNOLOGY/19201175.pdf,19201175.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1584,0.1765,3
INFORMATION-TECHNOLOGY/19201175.pdf,19201175.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1888,0.1765,3
INFORMATION-TECHNOLOGY/19201175.pdf,19201175.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1216,0.1111,2
INFORMATION-TECHNOLOGY/19796840.pdf,19796840.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.5257,0.3333,5
INFORMATION-TECHNOLOGY/19796840.pdf,19796840.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.5081,0.3333,5
INFORMATION-TECHNOLOGY/19796840.pdf,19796840.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.7413,0.5385,7
INFORMATION-TECHNOLOGY/19850482.pdf,19850482.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2486,0.1765,3
INFORMATION-TECHNOLOGY/19850482.pdf,19850482.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2912,0.1765,3
INFORMATION-TECHNOLOGY/19850482.pdf,19850482.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3482,0.4286,6
INFORMATION-TECHNOLOGY/20001721.pdf,20001721.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1838,0.1111,2
INFORMATION-TECHNOLOGY/20001721.pdf,20001721.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2459,0.0526,1
INFORMATION-TECHNOLOGY/20001721.pdf,20001721.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.6692,0.6667,8
INFORMATION-TECHNOLOGY/20024870.pdf,20024870.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3334,0.1111,2
INFORMATION-TECHNOLOGY/20024870.pdf,20024870.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1279,0.1765,3
INFORMATION-TECHNOLOGY/20024870.pdf,20024870.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.28,0.3333,5
INFORMATION-TECHNOLOGY/20237244.pdf,20237244.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4636,0.3333,5
INFORMATION-TECHNOLOGY/20237244.pdf,20237244.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0981,0.1111,2
INFORMATION-TECHNOLOGY/20237244.pdf,20237244.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1392,0.1765,3
INFORMATION-TECHNOLOGY/20408458.pdf,20408458.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3985,0.25,4
INFORMATION-TECHNOLOGY/20408458.pdf,20408458.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3821,0.25,4
INFORMATION-TECHNOLOGY/20408458.pdf,20408458.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5087,0.3333,5
INFORMATION-TECHNOLOGY/20674668.pdf,20674668.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.228,0.25,4
INFORMATION-TECHNOLOGY/20674668.pdf,20674668.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1503,0.1111,2
INFORMATION-TECHNOLOGY/20674668.pdf,20674668.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1358,0.1111,2
INFORMATION-TECHNOLOGY/20824105.pdf,20824105.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3856,0.4286,6
INFORMATION-TECHNOLOGY/20824105.pdf,20824105.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.5916,0.5385,7
INFORMATION-TECHNOLOGY/20824105.pdf,20824105.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5573,0.8182,9
INFORMATION-TECHNOLOGY/20879311.pdf,20879311.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.357,0.1111,2
INFORMATION-TECHNOLOGY/20879311.pdf,20879311.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.294,0.25,4
INFORMATION-TECHNOLOGY/20879311.pdf,20879311.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4329,0.5385,7
INFORMATION-TECHNOLOGY/21283365.pdf,21283365.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4073,0.1765,3
INFORMATION-TECHNOLOGY/21283365.pdf,21283365.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0508,0.0526,1
INFORMATION-TECHNOLOGY/21283365.pdf,21283365.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1957,0.25,4
INFORMATION-TECHNOLOGY/21780877.pdf,21780877.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3921,0.3333,5
INFORMATION-TECHNOLOGY/21780877.pdf,21780877.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0851,0.1111,2
INFORMATION-TECHNOLOGY/21780877.pdf,21780877.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1344,0.1765,3
INFORMATION-TECHNOLOGY/22450718.pdf,22450718.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.113,0.1765,3
INFORMATION-TECHNOLOGY/22450718.pdf,22450718.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0668,0.0526,1
INFORMATION-TECHNOLOGY/22450718.pdf,22450718.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2673,0.25,4
INFORMATION-TECHNOLOGY/22776912.pdf,22776912.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1751,0.1111,2
INFORMATION-TECHNOLOGY/22776912.pdf,22776912.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3066,0.25,4
INFORMATION-TECHNOLOGY/22776912.pdf,22776912.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2328,0.4286,6
INFORMATION-TECHNOLOGY/23527321.pdf,23527321.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1224,0.1111,2
INFORMATION-TECHNOLOGY/23527321.pdf,23527321.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1145,0.1765,3
INFORMATION-TECHNOLOGY/23527321.pdf,23527321.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2141,0.1765,3
INFORMATION-TECHNOLOGY/23666211.pdf,23666211.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2778,0.4286,6
INFORMATION-TECHNOLOGY/23666211.pdf,23666211.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1666,0.1765,3
INFORMATION-TECHNOLOGY/23666211.pdf,23666211.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2376,0.1765,3
INFORMATION-TECHNOLOGY/23864648.pdf,23864648.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2359,0.1111,2
INFORMATION-TECHNOLOGY/23864648.pdf,23864648.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1906,0.1111,2
INFORMATION-TECHNOLOGY/23864648.pdf,23864648.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.405,0.5385,7
INFORMATION-TECHNOLOGY/24020470.pdf,24020470.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4875,0.3333,5
INFORMATION-TECHNOLOGY/24020470.pdf,24020470.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2261,0.25,4
INFORMATION-TECHNOLOGY/24020470.pdf,24020470.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.185,0.1765,3
INFORMATION-TECHNOLOGY/24038620.pdf,24038620.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1305,0.1111,2
INFORMATION-TECHNOLOGY/24038620.pdf,24038620.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.12,0.1765,3
INFORMATION-TECHNOLOGY/24038620.pdf,24038620.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2736,0.25,4
INFORMATION-TECHNOLOGY/24083609.pdf,24083609.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4008,0.4286,6
INFORMATION-TECHNOLOGY/24083609.pdf,24083609.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.053,0.0526,1
INFORMATION-TECHNOLOGY/24083609.pdf,24083609.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1013,0.1111,2
INFORMATION-TECHNOLOGY/24230851.pdf,24230851.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2798,0.25,4
INFORMATION-TECHNOLOGY/24230851.pdf,24230851.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1543,0.1765,3
INFORMATION-TECHNOLOGY/24230851.pdf,24230851.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.405,0.3333,5
INFORMATION-TECHNOLOGY/24889109.pdf,24889109.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3281,0.25,4
INFORMATION-TECHNOLOGY/24889109.pdf,24889109.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2421,0.1765,3
INFORMATION-TECHNOLOGY/24889109.pdf,24889109.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1411,0.1111,2
INFORMATION-TECHNOLOGY/24913648.pdf,24913648.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4449,0.6667,8
INFORMATION-TECHNOLOGY/24913648.pdf,24913648.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3611,0.3333,5
INFORMATION-TECHNOLOGY/24913648.pdf,24913648.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4014,0.4286,6
INFORMATION-TECHNOLOGY/25207620.pdf,25207620.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4027,0.1111,2
INFORMATION-TECHNOLOGY/25207620.pdf,25207620.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1074,0.1111,2
INFORMATION-TECHNOLOGY/25207620.pdf,25207620.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1346,0.1111,2
INFORMATION-TECHNOLOGY/25857360.pdf,25857360.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2633,0.3333,5
INFORMATION-TECHNOLOGY/25857360.pdf,25857360.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1027,0.1111,2
INFORMATION-TECHNOLOGY/25857360.pdf,25857360.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4016,0.3333,5
INFORMATION-TECHNOLOGY/25905275.pdf,25905275.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2462,0.3333,5
INFORMATION-TECHNOLOGY/25905275.pdf,25905275.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1792,0.1111,2
INFORMATION-TECHNOLOGY/25905275.pdf,25905275.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.119,0.1111,2
INFORMATION-TECHNOLOGY/25959103.pdf,25959103.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.231,0.25,4
INFORMATION-TECHNOLOGY/25959103.pdf,25959103.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.225,0.25,4
INFORMATION-TECHNOLOGY/25959103.pdf,25959103.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4316,0.3333,5
INFORMATION-TECHNOLOGY/25990239.pdf,25990239.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.6142,0.6667,8
INFORMATION-TECHNOLOGY/25990239.pdf,25990239.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1249,0.0526,1
INFORMATION-TECHNOLOGY/25990239.pdf,25990239.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1929,0.0526,1
INFORMATION-TECHNOLOGY/26480367.pdf,26480367.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4839,0.5385,7
INFORMATION-TECHNOLOGY/26480367.pdf,26480367.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2728,0.25,4
INFORMATION-TECHNOLOGY/26480367.pdf,26480367.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.514,0.25,4
INFORMATION-TECHNOLOGY/26746496.pdf,26746496.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4625,0.3333,5
INFORMATION-TECHNOLOGY/26746496.pdf,26746496.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.657,0.4286,6
INFORMATION-TECHNOLOGY/26746496.pdf,26746496.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5714,0.3333,5
INFORMATION-TECHNOLOGY/26768723.pdf,26768723.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4229,0.5385,7
INFORMATION-TECHNOLOGY/26768723.pdf,26768723.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3905,0.5385,7
INFORMATION-TECHNOLOGY/26768723.pdf,26768723.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.7028,0.6667,8
INFORMATION-TECHNOLOGY/26801767.pdf,26801767.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2414,0.1765,3
INFORMATION-TECHNOLOGY/26801767.pdf,26801767.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3594,0.1765,3
INFORMATION-TECHNOLOGY/26801767.pdf,26801767.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5578,0.6667,8
INFORMATION-TECHNOLOGY/27058381.pdf,27058381.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.365,0.25,4
INFORMATION-TECHNOLOGY/27058381.pdf,27058381.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1465,0.1111,2
INFORMATION-TECHNOLOGY/27058381.pdf,27058381.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1365,0.1111,2
INFORMATION-TECHNOLOGY/27295996.pdf,27295996.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3225,0.25,4
INFORMATION-TECHNOLOGY/27295996.pdf,27295996.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.274,0.25,4
INFORMATION-TECHNOLOGY/27295996.pdf,27295996.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.6037,0.5385,7
INFORMATION-TECHNOLOGY/27372171.pdf,27372171.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3259,0.25,4
INFORMATION-TECHNOLOGY/27372171.pdf,27372171.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2667,0.25,4
INFORMATION-TECHNOLOGY/27372171.pdf,27372171.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4277,0.25,4
INFORMATION-TECHNOLOGY/27485716.pdf,27485716.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4455,0.4286,6
INFORMATION-TECHNOLOGY/27485716.pdf,27485716.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0915,0.0526,1
INFORMATION-TECHNOLOGY/27485716.pdf,27485716.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2504,0.1765,3
INFORMATION-TECHNOLOGY/27536013.pdf,27536013.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.329,0.1111,2
INFORMATION-TECHNOLOGY/27536013.pdf,27536013.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1276,0.1111,2
INFORMATION-TECHNOLOGY/27536013.pdf,27536013.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2031,0.1765,3
INFORMATION-TECHNOLOGY/27770859.pdf,27770859.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2302,0.25,4
INFORMATION-TECHNOLOGY/27770859.pdf,27770859.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1912,0.25,4
INFORMATION-TECHNOLOGY/27770859.pdf,27770859.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.6874,0.6667,8
INFORMATION-TECHNOLOGY/28035460.pdf,28035460.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1935,0.1765,3
INFORMATION-TECHNOLOGY/28035460.pdf,28035460.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1646,0.1765,3
INFORMATION-TECHNOLOGY/28035460.pdf,28035460.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.304,0.25,4
INFORMATION-TECHNOLOGY/28126340.pdf,28126340.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.173,0.1765,3
INFORMATION-TECHNOLOGY/28126340.pdf,28126340.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0896,0.0526,1
INFORMATION-TECHNOLOGY/28126340.pdf,28126340.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.102,0.0526,1
INFORMATION-TECHNOLOGY/28672970.pdf,28672970.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1778,0.1765,3
INFORMATION-TECHNOLOGY/28672970.pdf,28672970.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0922,0.1111,2
INFORMATION-TECHNOLOGY/28672970.pdf,28672970.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1587,0.1111,2
INFORMATION-TECHNOLOGY/28697203.pdf,28697203.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3623,0.3333,5
INFORMATION-TECHNOLOGY/28697203.pdf,28697203.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.5174,0.4286,6
INFORMATION-TECHNOLOGY/28697203.pdf,28697203.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2518,0.25,4
INFORMATION-TECHNOLOGY/28897981.pdf,28897981.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2685,0.3333,5
INFORMATION-TECHNOLOGY/28897981.pdf,28897981.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1799,0.1765,3
INFORMATION-TECHNOLOGY/28897981.pdf,28897981.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1199,0.1111,2
INFORMATION-TECHNOLOGY/29051656.pdf,29051656.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2267,0.25,4
INFORMATION-TECHNOLOGY/29051656.pdf,29051656.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2251,0.25,4
INFORMATION-TECHNOLOGY/29051656.pdf,29051656.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.113,0.0526,1
INFORMATION-TECHNOLOGY/29075857.pdf,29075857.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4584,0.5385,7
INFORMATION-TECHNOLOGY/29075857.pdf,29075857.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2005,0.1765,3
INFORMATION-TECHNOLOGY/29075857.pdf,29075857.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2406,0.1765,3
INFORMATION-TECHNOLOGY/29975124.pdf,29975124.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2263,0.1765,3
INFORMATION-TECHNOLOGY/29975124.pdf,29975124.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2721,0.4286,6
INFORMATION-TECHNOLOGY/29975124.pdf,29975124.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3088,0.3333,5
INFORMATION-TECHNOLOGY/30223363.pdf,30223363.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2641,0.3333,5
